Date,Open,High,Low,Close Price,Adj Close,Volume
2010-12-24,240,244,238.399994,243.089996,214.003052,640475
2010-12-27,243.600006,245.600006,240.039993,241.539993,212.638504,725700
2010-12-28,240.399994,244.570007,240,243.360001,214.240753,621055
2010-12-29,243.800003,245.800003,242.600006,244.779999,215.490829,966945
2010-12-30,245,248,242.009995,243.190002,214.09108,1819455
2010-12-31,243.509995,247.190002,242.800003,244.399994,215.156311,1244140
2011-01-03,247,247.399994,244,244.550003,215.28833,1016990
2011-01-04,244.979996,246.600006,243.399994,244.149994,214.936218,1242250
2011-01-05,243.399994,244.720001,238.199997,241.100006,212.25116,1367540
2011-01-06,241.020004,242,236.419998,238.229996,209.724579,2199310
2011-01-07,238.399994,238.399994,232.419998,233.740005,205.77182,2711630
2011-01-10,233.979996,236,219.720001,230.360001,202.796249,1598330
2011-01-11,232.399994,238,229.020004,234.839996,206.740189,959475
2011-01-12,237.550003,239.399994,230.600006,238.380005,209.856628,1360925
2011-01-13,238,239.759995,225.600006,226.729996,199.600586,1170550
2011-01-14,227.399994,229.960007,221.600006,223.809998,197.029984,1499500
2011-01-17,223.600006,228.580002,220,226.800003,199.662216,743635
2011-01-18,229.399994,231.199997,225.639999,229.399994,201.951126,544765
2011-01-19,228.419998,230.429993,227.009995,228.279999,200.965118,725560
2011-01-20,227,229,222.350006,228.279999,200.965118,872460
2011-01-21,230.399994,233.220001,223.199997,225.070007,198.139252,2988050
2011-01-24,225,230.880005,221.580002,230.020004,202.496933,2185155
2011-01-25,231,231.979996,226.199997,227.559998,200.331284,1480735
2011-01-27,228.910004,230.300003,220.399994,221.729996,195.198868,1159615
2011-01-28,221.600006,222.039993,217.639999,218.759995,192.584259,938505
2011-01-31,214.020004,224.539993,213.089996,220.889999,194.459396,1298330
2011-02-01,222.199997,227.800003,218.199997,220.199997,193.851944,924850
2011-02-02,222.380005,223.399994,215.020004,215.990005,190.145691,1834585
2011-02-03,216.100006,218.940002,214.399994,216.990005,191.026047,1522040
2011-02-04,220.949997,220.949997,210.210007,211.850006,186.501068,1715030
2011-02-07,214.600006,214.600006,203,204.369995,179.916092,1137115
2011-02-08,205.800003,207.389999,199.600006,200.970001,176.922928,898180
2011-02-09,200.970001,202.960007,198,198.880005,175.083008,1725680
2011-02-10,199.800003,201.600006,195.639999,196.789993,173.243088,1417860
2011-02-11,197.529999,207.690002,194.059998,206.789993,182.046539,1213425
2011-02-14,209.020004,213,205.220001,212.080002,186.703552,1132850
2011-02-15,212.5,220.990005,208.419998,218.990005,192.786728,3199800
2011-02-16,218.600006,222.5,216.360001,220.559998,194.168884,1345260
2011-02-17,220.600006,223.199997,219.600006,221.479996,194.97879,1742295
2011-02-18,221.399994,225.399994,217.449997,219.009995,192.804337,1545070
2011-02-21,220,221.199997,212.600006,215.690002,189.881607,1584180
2011-02-22,215.080002,216.800003,212.009995,213.869995,188.279373,686110
2011-02-23,213,215.600006,210.600006,211.699997,186.369003,436330
2011-02-24,212.800003,216.800003,202.440002,207.570007,182.733215,1904720
2011-02-25,208.399994,215,205.199997,212.320007,186.914856,754985
2011-02-28,214.800003,217.339996,209.679993,212.399994,186.98526,1472835
2011-03-01,213,221.210007,211,218.770004,192.593063,1799525
2011-03-03,219.399994,223.800003,214.800003,217.720001,191.668701,1585835
2011-03-04,221,221.789993,215,216.279999,190.400986,1286800
2011-03-07,217,219.699997,210.160004,213.320007,187.795197,1636215
2011-03-08,212.399994,218.160004,212.399994,217.119995,191.140488,1184675
2011-03-09,218.399994,219.740005,214.009995,215.229996,189.476624,884240
2011-03-10,215,215.600006,211.360001,214.399994,188.745956,1360685
2011-03-11,213,215.759995,213,214.309998,188.666702,840070
2011-03-14,214.800003,217.770004,214.300003,216.199997,190.330582,1088955
2011-03-15,214,217,207.580002,215.639999,189.837585,838355
2011-03-16,217,220,216.440002,219.350006,193.103668,914895
2011-03-17,217,222.199997,217,219.570007,193.297333,1211385
2011-03-18,220,221.179993,216.399994,217.809998,191.747925,831010
2011-03-21,219.979996,221.479996,215.759995,217.190002,191.202133,387845
2011-03-22,218,219.600006,217,218.509995,192.364166,459440
2011-03-23,217.5,222.979996,216.960007,222.070007,195.498184,1987715
2011-03-24,223.199997,226.800003,221.360001,224.639999,197.760681,1147485
2011-03-25,225.800003,229.350006,225.110001,228.580002,201.229233,2059405
2011-03-28,229.600006,231.940002,228.970001,230.350006,202.78743,1880255
2011-03-29,230.100006,235.740005,230.100006,234.240005,206.212006,1380805
2011-03-30,234.559998,246,234.559998,243.509995,214.372757,1741975
2011-03-31,244,245.740005,236.449997,242.539993,213.51886,2811900
2011-04-01,243,243.429993,235.399994,235.899994,207.673355,1400540
2011-04-04,237,239.960007,234.610001,238.860001,210.279175,1435040
2011-04-05,238.830002,240.399994,235.350006,239.589996,210.921814,1040230
2011-04-06,239.029999,241.600006,238,239.639999,210.965851,1570475
2011-04-07,239.600006,241.979996,238.179993,239.889999,211.185944,635935
2011-04-08,241.589996,241.610001,237,237.740005,209.293182,1183005
2011-04-11,238,240.619995,236.130005,237.779999,209.3284,944730
2011-04-13,237,240.800003,236.399994,239.410004,210.763382,1824125
2011-04-15,239.029999,242.889999,235.809998,238.320007,209.803802,2099285
2011-04-18,236.729996,242,235.600006,237.770004,209.319611,1134730
2011-04-19,236.710007,238.410004,235.399994,236.820007,208.483292,435495
2011-04-20,239.800003,242.350006,236.619995,241.240005,212.37442,770050
2011-04-21,242,244.380005,239.25,240.25,211.502869,1210910
2011-04-25,240.600006,245.600006,240.600006,243,213.923798,1301215
2011-04-26,242.199997,247,238.399994,244.369995,215.129898,958645
2011-04-27,244.600006,246.779999,241.059998,244.229996,215.006622,703165
2011-04-28,244.800003,245,239.050003,240.320007,211.564484,1178165
2011-04-29,239.940002,239.940002,234.600006,237.020004,208.659363,1891320
2011-05-02,237,237,228.210007,230.449997,202.875488,1160830
2011-05-03,229.600006,232.399994,216.600006,218.300003,192.179306,3973690
2011-05-04,219.600006,225.880005,213,223.380005,196.651443,5241185
2011-05-05,223.990005,223.990005,210.440002,213.289993,187.768753,2244595
2011-05-06,214,220.600006,214,219.979996,193.658249,1038820
2011-05-09,221.460007,223.360001,214.570007,215.710007,189.899216,1133125
2011-05-10,216.300003,218,214.800003,217.509995,191.483826,563905
2011-05-11,218.399994,218.600006,214.199997,215.990005,190.145691,592870
2011-05-12,215.970001,217,213.600006,214.610001,188.930832,822170
2011-05-13,215.990005,220.380005,213.050003,216.630005,190.709122,745870
2011-05-16,217.600006,217.600006,211.399994,212.110001,186.72995,773900
2011-05-17,213.990005,213.990005,210.800003,211.759995,186.421844,896115
2011-05-18,212,212.399994,208.820007,211.050003,185.796783,1481245
2011-05-19,212,212.399994,206.399994,207.190002,182.398666,1065565
2011-05-20,208,209.759995,205.419998,206.710007,181.976105,1124565
2011-05-23,206.800003,206.899994,201.399994,206.059998,181.403854,1430750
2011-05-24,203.449997,211.580002,203.449997,209.869995,184.75798,946705
2011-05-25,210.740005,211.630005,209,210.25,185.092514,774585
2011-05-26,210.399994,223,208.940002,216.410004,190.515457,3439070
2011-05-27,213.600006,216.059998,210.899994,215.300003,189.538254,1275265
2011-05-30,215.199997,217.600006,212.429993,214.089996,188.473038,1029135
2011-05-31,215,220.600006,214.830002,219.919998,193.605453,908795
2011-06-01,220.110001,221.649994,218.729996,220.440002,194.063232,547630
2011-06-02,218.800003,218.800003,215.020004,216.970001,191.008453,914215
2011-06-03,218,219.199997,215.020004,216.050003,190.198517,721040
2011-06-06,216,217.970001,213.100006,216.520004,190.612289,338565
2011-06-07,215.039993,219.139999,214.800003,218.649994,192.487396,196120
2011-06-08,218.979996,220.710007,217.009995,218.669998,192.505005,844715
2011-06-09,218.399994,219.779999,217.240005,218.110001,192.012024,430945
2011-06-10,218.399994,218.699997,215.669998,218.139999,192.038437,1145480
2011-06-13,218,218,215.610001,217.160004,191.17569,297495
2011-06-14,217.199997,219.369995,217.039993,217.880005,191.80954,462670
2011-06-15,218.580002,218.610001,216.050003,216.570007,190.656296,581580
2011-06-16,212,213.110001,208.210007,209.369995,188.140213,1989220
2011-06-17,209.399994,211.399994,208,209.960007,188.670395,705575
2011-06-20,210,212.399994,208,210.070007,188.769241,968890
2011-06-21,211,212.300003,206.800003,207.919998,186.83725,603905
2011-06-22,209.399994,209.399994,207.259995,208.360001,187.23262,346140
2011-06-23,208,209.220001,206.850006,208.059998,186.963043,1243480
2011-06-24,209.990005,214.800003,209.600006,212.389999,190.853989,1899355
2011-06-27,211.580002,214.399994,210.800003,213.110001,191.500977,1209435
2011-06-28,215,216.490005,213.330002,214.740005,192.965729,1132085
2011-06-29,216.539993,217.509995,213.660004,217.050003,195.041489,658340
2011-06-30,217.399994,219.800003,215.649994,217.850006,195.760361,1435360
2011-07-01,218.800003,220.360001,216.399994,218.300003,196.164734,749245
2011-07-04,220,226.369995,218.800003,225.199997,202.365082,566345
2011-07-05,225.600006,228.940002,222,226.899994,203.892685,682625
2011-07-06,226.899994,226.899994,223.639999,225.350006,202.499878,602770
2011-07-07,224.330002,229.600006,223.800003,228.789993,205.591064,844995
2011-07-08,228.910004,233.940002,227.910004,230.630005,207.244492,753485
2011-07-11,229.600006,229.899994,225.039993,225.75,202.859299,554080
2011-07-12,224.75,225.979996,221.070007,223.839996,201.142975,1180785
2011-07-13,225.800003,228.699997,224.5,227.460007,204.39592,745825
2011-07-14,227,232,224.820007,229.580002,206.300949,1353830
2011-07-15,229.679993,230.710007,227.259995,228.020004,204.899139,569730
2011-07-18,226.399994,231.720001,226.399994,230.080002,206.750275,341170
2011-07-19,228.410004,233.970001,228.410004,231.960007,208.439621,759650
2011-07-20,232.529999,233.960007,228.660004,232.029999,208.502518,1085625
2011-07-21,231.600006,231.600006,227.199997,228.279999,205.132767,419525
2011-07-22,228.199997,234.990005,228.199997,233.940002,210.218857,813205
2011-07-25,234.179993,240,232.800003,239.399994,215.125214,1012790
2011-07-26,238.25,240.399994,230.440002,233.130005,209.490997,2975375
2011-07-27,231.240005,232.800003,223.399994,225.210007,202.374084,1167275
2011-07-28,221.039993,228.600006,216.5,220.070007,197.755264,5336155
2011-07-29,220.199997,226.580002,219,224.779999,201.987656,1688725
2011-08-01,227.199997,228.970001,220.830002,223.360001,200.711655,1337490
2011-08-02,222.199997,222.520004,218,218.899994,196.703903,802795
2011-08-03,215.699997,220.199997,213.619995,218.770004,196.587067,1281040
2011-08-04,218.199997,220.710007,214.600006,215.479996,193.630676,818945
2011-08-05,210.199997,217.940002,208.289993,215.110001,193.298203,1988085
2011-08-08,208.050003,223.960007,208.050003,220.350006,198.006882,1603580
2011-08-09,212.199997,224.800003,212.199997,222.809998,200.217422,2446930
2011-08-10,225.399994,226.360001,222.570007,224.940002,202.131439,1103365
2011-08-11,224.600006,226.899994,220.5,222.270004,199.732178,548360
2011-08-12,223.360001,224.600006,216.399994,217.059998,195.050461,1695555
2011-08-16,218,218.490005,212.25,213.649994,191.986221,1144465
2011-08-17,214.800003,215.830002,205.800003,208.669998,187.511185,2396040
2011-08-18,209.570007,209.570007,198.289993,202.309998,181.796082,2980365
2011-08-19,198,204.809998,196.009995,198.320007,178.210678,1893810
2011-08-22,199.940002,199.940002,190.600006,196.020004,176.143906,1858130
2011-08-23,198.600006,200.199997,194.270004,198.779999,178.624023,1112355
2011-08-24,199.380005,201,194.300003,194.929993,175.164413,1073970
2011-08-25,195.669998,202,187.600006,192.160004,172.675293,2808415
2011-08-26,193.949997,194,180.119995,181.839996,163.401703,2282905
2011-08-29,183.479996,189,183.449997,185.009995,166.25029,2451285
2011-08-30,187.679993,187.960007,182.020004,185.910004,167.059021,2380030
2011-09-02,186.199997,187.740005,181.020004,182.009995,163.554459,1698595
2011-09-05,181.399994,186.600006,179,185.960007,167.103958,2229580
2011-09-06,184.199997,187.699997,181.699997,187.029999,168.06546,1927470
2011-09-07,187,193.399994,186.880005,190.710007,171.372314,2102980
2011-09-08,191,193.399994,190.149994,192.449997,172.935867,1956315
2011-09-09,192.740005,195.199997,189.270004,193.320007,173.717667,3490100
2011-09-12,189.600006,190.399994,186.020004,188.220001,169.134781,1888555
2011-09-13,189,192.5,186.009995,190.369995,171.066788,1754190
2011-09-14,191.199997,193.399994,188.339996,191.679993,172.243958,1836755
2011-09-15,193,194.979996,190,194.199997,174.508438,1311360
2011-09-16,195.059998,197.580002,192.5,196.119995,176.233749,1806315
2011-09-19,195,195.899994,193.449997,195.429993,175.613708,619275
2011-09-20,195.600006,201.779999,194.600006,200.619995,180.277435,803810
2011-09-21,202.059998,202.600006,198.600006,199.949997,179.675385,1142470
2011-09-22,198,198.559998,190.449997,191.979996,172.513535,1118060
2011-09-23,190,195.570007,188.460007,194.029999,174.355667,1825870
2011-09-26,194,197,187.050003,194.740005,174.993683,1760525
2011-09-27,198,200.539993,197,198.179993,178.084854,1094290
2011-09-28,199,199.199997,191.600006,193.399994,173.789536,1749115
2011-09-29,193.080002,195,189.210007,194.100006,174.418579,1838760
2011-09-30,192,192,188.199997,190.600006,171.273468,2530665
2011-10-03,187,189,185.119995,186.889999,167.939651,1217320
2011-10-04,185.199997,190.559998,174.199997,184.800003,166.061584,3583940
2011-10-05,184,186,180.270004,181.789993,163.356781,1651910
2011-10-07,185.089996,188.830002,182.690002,185,166.241287,1641495
2011-10-10,184.800003,187.529999,182,186.279999,167.391495,954830
2011-10-11,188.800003,191.800003,187.820007,190.880005,171.52507,1785395
2011-10-12,191.199997,199.320007,190.070007,197.169998,177.177277,1765645
2011-10-13,200.100006,200.330002,194.800003,196.149994,176.260712,1421835
2011-10-14,196,196.770004,193.660004,194.5,174.778,637255
2011-10-17,196,196.789993,193.070007,193.960007,174.29277,708040
2011-10-18,192,194,191.309998,193.080002,173.502014,605205
2011-10-19,194.25,196.990005,193.990005,195.940002,176.072006,654925
2011-10-20,194.059998,199.139999,191.839996,196.699997,176.754929,1893720
2011-10-21,198.199997,199.600006,195.199997,196.449997,176.530273,1286095
2011-10-24,197.580002,201.580002,192.5,194.039993,174.364655,1695535
2011-10-25,193,195.570007,184.199997,185.869995,167.023071,4064990
2011-10-28,192,200.199997,191,192.479996,172.96283,879630
2011-10-31,193.220001,195.800003,189.759995,195.25,175.451965,1839275
2011-11-01,195.25,206.199997,193.809998,202.529999,181.99379,12070160
2011-11-02,197.600006,197.960007,193.399994,195.630005,175.793427,5570340
2011-11-03,195.600006,199.139999,195,197.559998,177.527725,2637490
2011-11-04,199.940002,200.580002,195,195.699997,175.856323,1564230
2011-11-08,197.479996,197.479996,193.119995,195.649994,175.811401,1227680
2011-11-09,196.300003,197,191.720001,193.139999,173.555893,4325795
2011-11-11,192.300003,192.940002,189.630005,190.830002,171.480133,1056095
2011-11-14,191.600006,192.410004,184.070007,186.479996,167.571213,825765
2011-11-15,186.600006,187.399994,182.710007,183.619995,165.001221,1407250
2011-11-16,182.800003,182.899994,178.199997,179.179993,161.011429,1720350
2011-11-17,178,178.889999,170.440002,174.529999,156.832932,1796930
2011-11-18,172.199997,177.399994,169,175.399994,157.614716,2254930
2011-11-21,175.199997,175.199997,172.009995,173.479996,155.889389,825495
2011-11-22,173.800003,178,173.479996,176.850006,158.917694,1518825
2011-11-23,175.580002,178.960007,171.190002,176.679993,158.764923,2905465
2011-11-24,176.360001,178.539993,172.419998,177,159.052475,4225710
2011-11-25,175.800003,178.600006,173.639999,176.080002,158.225769,2158920
2011-11-28,179.600006,187.110001,176.070007,184.229996,165.549362,2798075
2011-11-29,184.800003,185.139999,176.259995,178.320007,160.238647,2462370
2011-11-30,174.639999,177.940002,174.639999,176.410004,158.522324,1638720
2011-12-01,181,182.399994,178.009995,180.190002,161.919022,1953075
2011-12-02,180.979996,184.199997,178.039993,183.270004,164.686722,1841650
2011-12-05,184.399994,186.639999,181,185.5,166.690613,1354405
2011-12-07,186.399994,188.759995,182.419998,184.199997,165.52243,1123235
2011-12-08,182.800003,188.800003,182.509995,186.679993,167.750931,3710740
2011-12-09,183.029999,188.770004,180.449997,185.399994,166.600739,2003400
2011-12-12,187.190002,187.449997,176.589996,178.580002,160.472275,1156185
2011-12-13,177.800003,179,173.240005,177.850006,159.816284,2095665
2011-12-14,177.399994,181,175.199997,177.100006,159.142365,1177450
2011-12-15,176.800003,177.070007,173.100006,173.710007,156.096085,1232665
2011-12-16,175.399994,177.399994,163.800003,165.729996,148.925232,2091665
2011-12-19,165,165,156.470001,159.809998,143.605515,1667895
2011-12-20,160,161.800003,154.199997,155.619995,139.840378,2442655
2011-12-21,160,160,155.639999,158.039993,142.014984,2123315
2011-12-22,157.020004,165.139999,157.020004,164.470001,147.793015,2331230
2011-12-23,165.050003,168.279999,161.410004,163.360001,146.795563,1655095
2011-12-26,163.360001,164.960007,161.669998,162.529999,146.049728,970890
2011-12-27,162,163,160.610001,161.669998,145.276917,1218825
2011-12-28,161.979996,161.979996,154.199997,154.869995,139.166428,2064570
2011-12-29,153,157.600006,150.559998,156.179993,140.343582,2898255
2011-12-30,156.600006,157.970001,155.100006,156.160004,140.325638,1092000
2012-01-02,156.979996,156.979996,151.309998,153.25,137.710693,1423160
2012-01-03,155,161.199997,154.380005,160.419998,144.153671,1187425
2012-01-04,160.800003,161.490005,158.059998,159.720001,143.524643,1419345
2012-01-05,160.800003,167.100006,160.009995,165.360001,148.592758,2077365
2012-01-06,164.960007,164.960007,160.600006,162.460007,145.986832,1883455
2012-01-07,null,null,null,null,null,null
2012-01-09,163.300003,166.940002,160.300003,164.940002,148.215347,1102715
2012-01-10,166.399994,173.619995,165.75,171.960007,154.523544,2177180
2012-01-11,173.259995,177.600006,172.100006,176.089996,158.234756,1625570
2012-01-12,175.979996,181.800003,174.970001,180.570007,162.260513,2505625
2012-01-13,182.399994,183.009995,178,178.970001,160.822723,2292215
2012-01-16,178.759995,178.759995,173,177.190002,159.223221,2074365
2012-01-17,179.399994,184.309998,178.070007,183.520004,164.911362,1506695
2012-01-18,183.399994,183.979996,179.009995,180.389999,162.098755,825110
2012-01-19,181.800003,183.360001,181.169998,182.350006,163.860016,1071670
2012-01-20,183,191,183,189.710007,170.473709,1662445
2012-01-23,189.600006,194.399994,188.320007,192.220001,172.729202,1569675
2012-01-24,193.759995,202.889999,190.399994,200.520004,180.187592,3961170
2012-01-25,201,203.399994,197.399994,200.190002,179.891052,2210870
2012-01-27,199.710007,200.380005,192.820007,194.229996,174.535385,1419770
2012-01-30,193,195.5,190.449997,191.050003,171.677826,1510025
2012-01-31,194,196.449997,184,188.229996,169.143784,10491405
2012-02-01,188,192.940002,186.720001,191.160004,171.776688,3862510
2012-02-02,193.979996,194.740005,184,190.559998,171.237518,4045305
2012-02-03,189.350006,193.270004,188,192.559998,173.034714,2196335
2012-02-06,193,196.300003,192.869995,194.910004,175.146439,2151240
2012-02-07,196,198.800003,195.020004,196.559998,176.62912,1823010
2012-02-08,197.020004,199.419998,195.009995,196.139999,176.251724,2082205
2012-02-09,196,200.800003,195.630005,200.110001,179.819168,1398515
2012-02-10,199.600006,204.800003,199.229996,201.529999,181.095184,3017920
2012-02-13,202,202,196.25,198.949997,178.776779,2343565
2012-02-14,198.399994,204.289993,198.020004,203.149994,182.550903,2831565
2012-02-15,204.800003,211.559998,204,210.059998,188.760254,3401820
2012-02-16,209.039993,212.759995,207.399994,211.330002,189.901474,1998070
2012-02-17,212,217.860001,212,215.300003,193.468933,2697195
2012-02-21,215.539993,218.210007,213.199997,214.350006,192.615265,1294670
2012-02-22,216.800003,218.009995,203.660004,205.360001,184.536835,2349735
2012-02-23,203,207.300003,198.220001,200.550003,180.214554,5007370
2012-02-24,201.600006,204,192.199997,193.039993,173.466034,3546480
2012-02-27,192.399994,193.669998,177.639999,181.779999,163.347809,2833265
2012-02-28,184.800003,193.979996,182.449997,190.259995,170.967926,3359015
2012-02-29,191.600006,196.369995,189.190002,190.660004,171.327393,2111590
2012-03-01,191.179993,191.949997,186.25,189.729996,170.491684,1544975
2012-03-02,192,194.800003,187.309998,190.740005,171.399277,1968305
2012-03-03,null,null,null,null,null,null
2012-03-05,192.5,192.5,185.039993,188.210007,169.125809,2524965
2012-03-06,188.199997,193.559998,184.119995,186.660004,167.732971,2156385
2012-03-07,186.649994,188,183.600006,186.460007,167.553268,1138560
2012-03-09,188.800003,192,188.410004,191.539993,172.118149,1121265
2012-03-12,196.580002,197.589996,191.910004,194.210007,174.517426,1752390
2012-03-13,196.360001,197.330002,194.419998,195.259995,175.460938,1597035
2012-03-14,197.410004,206.940002,196.25,205.309998,184.491898,3922720
2012-03-15,205.600006,207,198,199.339996,179.127243,2585460
2012-03-16,201.139999,204,191.110001,192.690002,173.15155,2724385
2012-03-19,193.199997,194,185.100006,185.490005,166.681625,2227910
2012-03-20,186.940002,192.800003,184.679993,191.619995,172.190048,2396555
2012-03-21,190.630005,195.460007,189.619995,195,175.227325,1526215
2012-03-22,196.300003,197.550003,187.220001,189.050003,169.880646,2118010
2012-03-23,189.600006,192.110001,186.410004,190.289993,170.994904,1387375
2012-03-26,190.399994,190.449997,181.199997,182.270004,163.788116,1710665
2012-03-27,185.380005,187.800003,180.440002,185.059998,166.295212,2742515
2012-03-28,185.600006,185.600006,181.210007,182.460007,163.958862,1558880
2012-03-29,181,183.669998,179.690002,181.910004,163.464615,2087625
2012-03-30,184.399994,187.119995,182.850006,185,166.241287,2163920
2012-04-02,186.360001,188.380005,184.399994,185.800003,166.960175,1457605
2012-04-03,185.800003,188,185.119995,186.240005,167.355576,1836725
2012-04-04,184.399994,186.779999,184.399994,185.860001,167.014114,1056960
2012-04-09,184.600006,185.199997,181.039993,182.25,163.770142,1624210
2012-04-10,182.649994,183.509995,180,181.380005,162.988358,1526605
2012-04-11,181,182.399994,177.949997,179.990005,161.739288,2697970
2012-04-12,181.339996,184.699997,180.020004,182.509995,164.003784,2609455
2012-04-13,184,186.179993,179.199997,180.5,162.197586,1709610
2012-04-16,179,185.369995,178.779999,184.75,166.016647,1592795
2012-04-17,186,188.199997,181.309998,185.779999,166.942215,3152015
2012-04-18,187.399994,187.529999,183.630005,184.839996,166.097519,955390
2012-04-19,185.25,186,183.199997,184.339996,165.648209,840535
2012-04-20,183.919998,184.979996,179,181.240005,162.862549,1102610
2012-04-23,181.199997,182.800003,177,177.660004,159.645569,1643935
2012-04-24,178.020004,179.399994,174.589996,176.610001,158.702042,1160270
2012-04-25,176.220001,178.690002,173,175,157.25528,1085515
2012-04-26,176,176.5,168.020004,169.059998,151.917587,3892375
2012-04-27,170,171.979996,165.419998,166.800003,149.886765,1562285
2012-04-30,167.020004,172.399994,167.020004,170.029999,152.78923,1465495
2012-05-02,170.199997,174.800003,170.199997,173.389999,155.808533,1536000
2012-05-03,171.600006,172.660004,168,168.759995,151.647995,1187570
2012-05-04,168,168.479996,159.039993,160.839996,144.531067,2903230
2012-05-07,159.600006,160.789993,153.169998,159.080002,142.949539,4006200
2012-05-08,160.399994,164.100006,155.199997,156.789993,140.891739,3745175
2012-05-09,156.779999,159.399994,151.580002,153.490005,137.926376,8417075
2012-05-10,153,154.940002,149.399994,150.639999,135.365341,4322965
2012-05-11,149.940002,152,147,148.970001,133.864685,3243115
2012-05-14,150.059998,151.199997,144.240005,144.770004,130.090576,2526385
2012-05-15,143.5,147.380005,143.389999,146.240005,131.411514,2251215
2012-05-16,144.619995,145.029999,141.399994,141.869995,127.484612,2463740
2012-05-17,143.199997,144.759995,142.240005,143.899994,129.308762,1922855
2012-05-18,142,146.800003,141.289993,144.330002,129.695175,4469525
2012-05-21,145.979996,146.919998,142.970001,143.880005,129.290802,2233990
2012-05-22,145.380005,146.380005,143.600006,143.990005,129.389633,3398625
2012-05-23,143.600006,143.990005,140.699997,141.619995,127.259956,2139600
2012-05-24,142.779999,145.839996,141.529999,144.910004,130.216354,1921675
2012-05-25,144.380005,146.600006,144.330002,145.169998,130.449982,3151355
2012-05-28,145.880005,150.800003,145.600006,149.860001,134.664444,3808000
2012-05-29,151,151.600006,149.179993,149.860001,134.664444,2426280
2012-05-30,149,149.800003,145.600006,146.270004,131.438461,2915380
2012-05-31,144.800003,152.759995,144.080002,151.100006,135.778702,5338965
2012-06-01,151.940002,151.940002,145,145.470001,130.719574,3489395
2012-06-04,144,148.779999,142.630005,147.949997,132.94809,2812350
2012-06-05,149.020004,151.199997,146.949997,150.190002,134.960968,2322825
2012-06-06,150.399994,154.380005,150.399994,153.770004,138.177979,2521200
2012-06-07,156,156,151.210007,153.229996,137.692703,3086130
2012-06-08,153.779999,157.520004,150.779999,156.399994,140.541275,3887075
2012-06-11,157.979996,159.990005,153.130005,154.389999,138.735107,2627685
2012-06-12,153.720001,160.979996,153.25,160.350006,144.090775,4235495
2012-06-13,161.399994,163.600006,161,162.830002,146.31929,4065005
2012-06-14,159.160004,159.979996,153.399994,153.889999,142.126358,4177130
2012-06-15,155.399994,159,154.509995,158.429993,146.31929,3236475
2012-06-18,161.199997,162.380005,151,152.050003,140.427002,4342490
2012-06-19,152.199997,152.809998,148.460007,149.889999,138.432114,4389360
2012-06-20,151.139999,152.5,150.220001,150.850006,139.318726,2808080
2012-06-21,150.270004,156.399994,149.330002,155.869995,143.954987,3286015
2012-06-22,152.440002,156.789993,152.039993,156,144.075058,2519095
2012-06-25,157,159.220001,153.600006,154.839996,143.003723,3288235
2012-06-26,154.800003,156.800003,153.800003,156.199997,144.259766,1666125
2012-06-27,157,157.800003,155.779999,157.220001,145.201797,1633280
2012-06-28,157.800003,158.25,156.449997,157.580002,145.534286,1894930
2012-06-29,159,162,159,161.660004,149.302399,2577685
2012-07-02,163.779999,163.880005,161.710007,162.800003,150.35524,2309380
2012-07-03,164,166.899994,163.240005,165.889999,153.209045,3350780
2012-07-04,167,169.789993,166,169.240005,156.302979,2933230
2012-07-05,169.199997,169.990005,167,169.130005,156.20137,1842425
2012-07-06,169.399994,169.399994,166.039993,168.179993,155.32399,1912970
2012-07-09,166.399994,167.960007,165.639999,167.479996,154.67749,1200710
2012-07-10,167.740005,173.75,166.729996,172.949997,159.729355,3575575
2012-07-11,171.199997,174.800003,171.199997,172.600006,159.406128,2238990
2012-07-12,171,172.589996,168.020004,168.919998,156.007416,1486190
2012-07-13,169.600006,172,166,168.589996,155.702637,1630205
2012-07-16,169.199997,171.990005,167.139999,170.529999,157.494354,1871405
2012-07-17,172,173,170.600006,171.410004,158.307083,2026195
2012-07-18,171.5,171.639999,166.039993,166.410004,153.689301,3420305
2012-07-19,168,168.580002,163.389999,164.740005,152.146942,3352765
2012-07-20,164.800003,165.619995,162.800003,163.880005,151.352692,1750830
2012-07-23,162.410004,163.199997,159.800003,161.070007,148.757507,1351690
2012-07-24,161,162.759995,160.669998,161.350006,149.016098,1384105
2012-07-25,161.800003,161.809998,157.199997,158.440002,146.328537,1650955
2012-07-26,158.600006,159,149.740005,151.190002,139.632751,4083940
2012-07-27,153.979996,155.600006,141.600006,142.970001,132.041092,16913790
2012-07-30,144,146.399994,142.070007,146.119995,134.950302,4658415
2012-07-31,146.580002,147,143,145.419998,134.303802,3996700
2012-08-01,145.649994,147.5,145.050003,146.229996,135.051895,3046160
2012-08-02,146.380005,146.380005,144.830002,145.720001,134.580872,1640790
2012-08-03,144.800003,148.660004,143.020004,148.100006,136.778946,9569910
2012-08-06,150.399994,151.039993,148.100006,148.789993,137.416183,3749740
2012-08-07,148.800003,151.380005,147.470001,150.440002,138.940079,3544125
2012-08-08,151.380005,151.889999,147.600006,148.279999,136.94519,2100570
2012-08-09,149.600006,149.649994,145.240005,146.339996,135.153473,1973620
2012-08-10,145.600006,147.350006,143.720001,144.259995,133.232483,2483555
2012-08-13,144.259995,145.990005,143.020004,143.830002,132.835358,2410230
2012-08-14,143.119995,146.960007,143.119995,146.419998,135.227371,2677465
2012-08-16,147,148,145.210007,145.869995,134.719421,2476830
